,SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,p_churn
166,-0.4490829073213028,-0.7981326584006969,-0.6257917824802548,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24913456
5989,-0.4490829073213028,1.5951655854338533,1.0622692656706136,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08606201
5676,-0.4490829073213028,1.5951655854338533,0.2016891234760533,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.018212857
3313,-0.4490829073213028,1.3517793233489839,1.691154754197408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18890178
6954,-0.4490829073213028,-0.5141820193016825,0.5657807220968288,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49398348
4179,-0.4490829073213028,1.230086192306549,0.4995822496203242,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.091537856
5223,-0.4490829073213028,-0.8792614124289867,-0.46029560128899316,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.21804892
2872,-0.4490829073213028,-0.9198257894431316,0.23478835971430562,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.46706903
2237,-0.4490829073213028,-1.2037764285421462,0.4995822496203242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.64544606
4862,-0.4490829073213028,-0.02740949513194345,-0.46029560128899316,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.100233756
6457,-0.4490829073213028,1.5546012084197083,1.4594601005296417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10003615
4255,2.2267603235331674,0.0942836359104913,0.5657807220968288,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.31106246
6654,-0.4490829073213028,-1.244340805556291,-0.6588910187185071,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.28174442
6199,-0.4490829073213028,-1.1632120515280011,-0.2947994200977316,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5647837
6561,-0.4490829073213028,-0.6358751503441172,-0.6919902549567595,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.153507
2048,-0.4490829073213028,-1.0415189204855664,-0.03000553019171297,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.39869925
4223,-0.4490829073213028,-0.270795757216813,0.3009868321908103,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.30512664
2721,2.2267603235331674,1.189521815292404,1.0953685019088661,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1728055
3276,2.2267603235331674,-1.244340805556291,-0.6919902549567595,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5499644
6644,-0.4490829073213028,1.4734724543914186,-1.3208757434835536,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.014684483
4203,-0.4490829073213028,0.3376698979953608,0.4995822496203242,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11530666
4552,2.2267603235331674,-1.244340805556291,-0.6919902549567595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4977655
5838,-0.4490829073213028,1.3112149463348388,-0.6588910187185071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.045798287
5037,2.2267603235331674,0.9866999302216795,-0.3609978925742362,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.103172354
991,-0.4490829073213028,-0.5953107733299723,0.9960707931941091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.49775675
5847,-0.4490829073213028,1.5546012084197083,1.492559336767894,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.116613664
4832,-0.4490829073213028,-0.5953107733299723,0.16858988723780097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3895378
799,2.2267603235331674,0.21597676695292606,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.080875434
1464,-0.4490829073213028,1.5546012084197083,1.691154754197408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16044901
6363,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18794164
3802,2.2267603235331674,-0.10853824916023329,0.8305746120028474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5322367
3270,-0.4490829073213028,1.5140368314055634,0.40028454090556725,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10848968
3048,2.2267603235331674,-1.0009545434714215,-1.1884787985305443,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59610415
6129,-0.4490829073213028,0.5404917830660854,-1.4863719246748153,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.007922583
1100,-0.4490829073213028,-1.1632120515280011,-0.6588910187185071,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.46664238
602,-0.4490829073213028,1.5951655854338533,0.6319791945733335,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.082532756
2098,-0.4490829073213028,-0.3924888882592477,0.6319791945733335,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3549565
1176,-0.4490829073213028,-0.18966700318852311,-1.4863719246748153,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.015668714
885,-0.4490829073213028,-1.2037764285421462,0.4995822496203242,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.62536496
6699,-0.4490829073213028,-0.14910262617437822,0.8305746120028474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3255207
975,-0.4490829073213028,-1.1632120515280011,-0.03000553019171297,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.49238774
2639,-0.4490829073213028,1.4329080773772735,1.492559336767894,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09371375
4140,-0.4490829073213028,-1.0820832974997114,-0.5264940737654978,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33327013
2829,-0.4490829073213028,-0.717003904372407,0.6981776670498382,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5533085
1002,-0.4490829073213028,-1.0820832974997114,-0.1955017113829746,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.37929407
5850,-0.4490829073213028,-0.6764395273582622,0.3340860684290626,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.387766
4515,-0.4490829073213028,-1.2849051825704358,0.13549065099954866,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5429597
5025,2.2267603235331674,-0.270795757216813,0.4664830133820719,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.47622663
5317,-0.4490829073213028,-0.3519245112451028,-0.32789865633598386,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1476132
3125,-0.4490829073213028,-1.2849051825704358,-0.6919902549567595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41549054
4297,-0.4490829073213028,-1.244340805556291,0.16858988723780097,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5726197
188,2.2267603235331674,-1.244340805556291,0.6981776670498382,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6647719
80,-0.4490829073213028,0.5404917830660854,0.3340860684290626,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.18017873
3420,-0.4490829073213028,0.013154881882201465,0.036192942284791675,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.20828922
4767,-0.4490829073213028,-0.6764395273582622,0.8636738482410998,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3045263
2726,-0.4490829073213028,-0.18966700318852311,-1.2877765072453013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.054053575
4118,-0.4490829073213028,0.7838780451509549,-0.4933948375272455,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04239369
4308,-0.4490829073213028,1.1489574382782592,0.6981776670498382,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.13485703
4729,-0.4490829073213028,0.013154881882201465,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.026573433
6945,-0.4490829073213028,0.9055711761933897,-0.26170018385947924,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07885922
1273,-0.4490829073213028,0.9461355532075346,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0077361823
5545,-0.4490829073213028,0.0942836359104913,0.8305746120028474,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2808595
2935,-0.4490829073213028,0.74331366813681,-0.4933948375272455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.070415474
2777,-0.4490829073213028,-0.9198257894431316,-1.453272688436563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14118889
6468,-0.4490829073213028,1.5951655854338533,1.492559336767894,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.093061924
4424,-0.4490829073213028,0.6216205370943753,-1.4863719246748153,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0069429763
1633,-0.4490829073213028,-0.757568281386552,0.5657807220968288,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5354303
6529,-0.4490829073213028,1.1489574382782592,0.5326814858585766,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10175535
6084,-0.4490829073213028,-0.6764395273582622,-1.4863719246748153,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.028029582
1051,2.2267603235331674,1.3923437003631287,1.691154754197408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18042944
2099,-0.4490829073213028,-1.1632120515280011,-0.5595933100037501,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.55069125
1437,-0.4490829073213028,1.5546012084197083,1.393261628053137,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.10585588
4873,-0.4490829073213028,1.3923437003631287,0.3009868321908103,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.025606718
90,-0.4490829073213028,-0.5953107733299723,-0.9898833811010304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21942116
2118,2.2267603235331674,0.21597676695292606,1.2608646831001278,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.420384
212,-0.4490829073213028,-1.244340805556291,0.16858988723780097,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.38840565
4919,-0.4490829073213028,0.8244424221650999,0.23478835971430562,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.032953843
2700,-0.4490829073213028,0.8244424221650999,-0.3609978925742362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16015479
44,-0.4490829073213028,-0.3113601342309579,0.9960707931941091,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5135482
1516,-0.4490829073213028,-1.0820832974997114,0.6319791945733335,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.57037437
4837,-0.4490829073213028,1.1083930612641142,0.6650784308115858,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.091987304
2955,-0.4490829073213028,-0.8792614124289867,1.0953685019088661,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.63601416
1304,-0.4490829073213028,-0.8386970354148419,-1.056081853577535,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.16971083
3323,-0.4490829073213028,1.4329080773772735,0.2016891234760533,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.051101375
211,-0.4490829073213028,-1.0009545434714215,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.117587
1812,-0.4490829073213028,0.41879865202365063,-1.3208757434835536,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.026024621
1943,-0.4490829073213028,-1.244340805556291,0.16858988723780097,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.54184824
2824,-0.4490829073213028,0.9055711761933897,1.194666210623623,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09867566
4906,-0.4490829073213028,1.5546012084197083,0.7312769032880905,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.016393034
5445,-0.4490829073213028,0.053719258896346385,0.4664830133820719,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07263752
2707,-0.4490829073213028,0.5810561600802303,0.6650784308115858,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.21074478
5863,-0.4490829073213028,-1.2849051825704358,-1.5194711609130676,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07779641
2596,-0.4490829073213028,1.5951655854338533,-0.7581887274332642,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.025693787
5761,-0.4490829073213028,-0.8386970354148419,0.7974753757645952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6614598
2242,-0.4490829073213028,0.7838780451509549,0.7974753757645952,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18649533
5623,2.2267603235331674,-0.9198257894431316,-0.9898833811010304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5136324
6972,2.2267603235331674,0.7838780451509549,1.4263608642913892,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25263008
2608,2.2267603235331674,-1.0820832974997114,1.0953685019088661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7208367
4,-0.4490829073213028,1.3923437003631287,-0.46029560128899316,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04056
1774,-0.4490829073213028,0.37823427500950574,-0.5595933100037501,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07555427
3070,-0.4490829073213028,0.5810561600802303,0.7312769032880905,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18686654
4393,-0.4490829073213028,-0.8386970354148419,-0.5264940737654978,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.20295137
6138,-0.4490829073213028,1.3112149463348388,1.5256585730061463,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10133132
3395,-0.4490829073213028,-0.8792614124289867,1.0291700294323614,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6274053
18,-0.4490829073213028,0.17541238993878114,0.7974753757645952,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35036305
4851,-0.4490829073213028,1.5951655854338533,-1.4863719246748153,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0028962384
3283,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11983752
3205,-0.4490829073213028,0.74331366813681,0.9960707931941091,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07044302
2669,-0.4490829073213028,1.4734724543914186,1.492559336767894,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17762119
793,-0.4490829073213028,-0.8792614124289867,-1.4863719246748153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18093938
4247,-0.4490829073213028,0.74331366813681,0.8305746120028474,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.040345445
3730,-0.4490829073213028,0.6216205370943753,1.1615669743853707,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19106388
6803,-0.4490829073213028,1.5951655854338533,0.6319791945733335,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03534371
1789,-0.4490829073213028,-0.10853824916023329,0.9629715569558568,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.43436694
5440,-0.4490829073213028,-1.244340805556291,-0.32789865633598386,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3389759
4912,2.2267603235331674,0.5404917830660854,1.1615669743853707,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24447872
3801,-0.4490829073213028,1.3517793233489839,1.2277654468618753,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.09702087
5628,2.2267603235331674,-1.244340805556291,0.9629715569558568,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7010198
4020,2.2267603235331674,-0.5547463963158273,0.7643761395263428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5493413
6984,-0.4490829073213028,-1.2849051825704358,-0.6588910187185071,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39070278
703,-0.4490829073213028,0.25654114396707095,0.3340860684290626,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.123639785
2465,-0.4490829073213028,0.0942836359104913,-1.4863719246748153,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.014203878
2888,-0.4490829073213028,0.13484801292463622,0.9629715569558568,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.37179387
3983,-0.4490829073213028,-1.2849051825704358,-0.2947994200977316,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4938506
2005,-0.4490829073213028,-0.6764395273582622,0.26788759595255796,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.35679305
2877,-0.4490829073213028,-0.23023138020266803,-0.5264940737654978,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08795008
4273,2.2267603235331674,0.41879865202365063,-1.056081853577535,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.10795794
4557,2.2267603235331674,-1.2849051825704358,0.3009868321908103,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.61066663
453,-0.4490829073213028,-1.2849051825704358,0.4995822496203242,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.62788355
4866,-0.4490829073213028,1.3517793233489839,1.0622692656706136,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.16440639
6828,2.2267603235331674,-0.6358751503441172,0.7974753757645952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5930959
2481,-0.4490829073213028,1.5546012084197083,1.3601623918148846,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08187235
68,-0.4490829073213028,0.25654114396707095,-1.4863719246748153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.018753225
390,-0.4490829073213028,0.25654114396707095,-0.46029560128899316,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.09433298
6206,-0.4490829073213028,1.5951655854338533,-1.4863719246748153,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0051304745
5843,-0.4490829073213028,-0.6358751503441172,0.16858988723780097,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.54472685
5103,-0.4490829073213028,1.4734724543914186,-1.353974979721806,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.01022564
5635,-0.4490829073213028,0.8244424221650999,1.3601623918148846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3079673
3233,-0.4490829073213028,0.3376698979953608,-1.453272688436563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.038055528
1107,-0.4490829073213028,1.270650569320694,1.492559336767894,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.053070925
567,2.2267603235331674,1.4734724543914186,0.3009868321908103,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13396944
6991,-0.4490829073213028,-1.2849051825704358,-0.6257917824802548,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2990342
4627,-0.4490829073213028,-1.2849051825704358,-1.4863719246748153,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.35169452
1502,2.2267603235331674,0.17541238993878114,0.3671853046673149,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.30282733
5866,-0.4490829073213028,-0.5547463963158273,1.1615669743853707,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46518603
268,2.2267603235331674,0.8244424221650999,1.0622692656706136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18245552
312,-0.4490829073213028,1.1489574382782592,-1.453272688436563,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.008251571
3584,-0.4490829073213028,0.4593630290377956,-0.32789865633598386,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04503433
5378,2.2267603235331674,-1.0009545434714215,0.5326814858585766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5580137
6504,-0.4490829073213028,-0.8386970354148419,-1.5194711609130676,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08057872
3348,-0.4490829073213028,1.230086192306549,1.0622692656706136,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.10985987
468,-0.4490829073213028,-1.244340805556291,-1.3208757434835536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35454124
3763,2.2267603235331674,0.13484801292463622,-0.3609978925742362,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15986344
2335,-0.4490829073213028,-0.10853824916023329,-0.6919902549567595,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07563997
2201,2.2267603235331674,-1.1632120515280011,-0.6257917824802548,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34316802
4382,2.2267603235331674,-0.02740949513194345,0.9298723207176044,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3867759
1536,-0.4490829073213028,0.37823427500950574,0.4995822496203242,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14321746
6922,-0.4490829073213028,0.7838780451509549,1.0953685019088661,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15353778
3667,-0.4490829073213028,-0.8792614124289867,0.6981776670498382,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3729316
1130,-0.4490829073213028,-0.10853824916023329,-1.4863719246748153,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.021095036
1893,-0.4490829073213028,-0.5547463963158273,-1.2877765072453013,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.09827243
3361,-0.4490829073213028,-0.9198257894431316,0.16858988723780097,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5133319
3099,-0.4490829073213028,-1.2037764285421462,-1.1884787985305443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44391128
642,-0.4490829073213028,-0.18966700318852311,0.8305746120028474,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.34268326
4270,-0.4490829073213028,0.21597676695292606,-1.4863719246748153,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.014546191
3775,-0.4490829073213028,0.013154881882201465,0.3009868321908103,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.21282855
5661,-0.4490829073213028,1.189521815292404,1.3601623918148846,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13768603
5362,2.2267603235331674,-0.02740949513194345,0.5326814858585766,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4256164
5520,-0.4490829073213028,-0.7981326584006969,0.6319791945733335,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.51193243
3546,-0.4490829073213028,1.270650569320694,1.29396391933838,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.12190664
2320,2.2267603235331674,1.5546012084197083,-1.3208757434835536,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.039040547
5119,-0.4490829073213028,-1.1226476745138563,-1.353974979721806,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2624651
2862,-0.4490829073213028,0.9055711761933897,-0.03000553019171297,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.106105074
3515,-0.4490829073213028,1.4329080773772735,0.6319791945733335,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.036815807
319,2.2267603235331674,0.8650067991792447,-1.5194711609130676,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.039292816
1572,-0.4490829073213028,1.5140368314055634,0.003093706046539352,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03586192
3123,-0.4490829073213028,0.2971055209812159,-0.46029560128899316,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08142974
6201,-0.4490829073213028,-0.5953107733299723,-1.5194711609130676,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.05325169
910,2.2267603235331674,1.5546012084197083,0.7312769032880905,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08928488
883,-0.4490829073213028,-1.0009545434714215,0.069292178523044,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.61439896
1841,-0.4490829073213028,-1.1226476745138563,1.0622692656706136,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5945569
6642,-0.4490829073213028,-1.2849051825704358,-0.6588910187185071,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39070278
4306,-0.4490829073213028,-1.2849051825704358,-0.4933948375272455,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.33638206
1991,-0.4490829073213028,-1.244340805556291,-0.4933948375272455,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.55060947
4057,-0.4490829073213028,-0.3519245112451028,-1.4863719246748153,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0397633
1980,2.2267603235331674,-0.02740949513194345,1.1615669743853707,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.444376
5394,-0.4490829073213028,-0.7981326584006969,-0.4933948375272455,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17985785
5663,-0.4490829073213028,0.053719258896346385,-0.7912879636715164,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.065006115
6050,-0.4490829073213028,-0.43305326527339266,-0.5264940737654978,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08311504
6315,-0.4490829073213028,0.49992740605194047,-0.46029560128899316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058627546
7016,-0.4490829073213028,-0.5953107733299723,0.7643761395263428,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.43992808
3726,-0.4490829073213028,1.270650569320694,1.0622692656706136,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.113526195
945,-0.4490829073213028,-0.717003904372407,-0.2947994200977316,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17756766
4205,2.2267603235331674,0.702749291122665,0.9960707931941091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25341678
3633,-0.4490829073213028,-0.06797387214608837,0.8636738482410998,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3120911
2547,-0.4490829073213028,-0.23023138020266803,0.3671853046673149,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2018987
256,-0.4490829073213028,-1.244340805556291,-0.16240247514472228,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.29572907
6950,-0.4490829073213028,-0.02740949513194345,0.8636738482410998,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.43822885
3666,-0.4490829073213028,-0.10853824916023329,-0.3609978925742362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.08498498
906,-0.4490829073213028,-0.3519245112451028,-1.453272688436563,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.057537135
